2.000000 10.000000
2.036000 10.000002
2.072000 10.000005
2.108000 10.000007
2.144000 10.000009
2.180000 10.000012
2.216000 10.000015
2.252000 10.000017
2.288000 10.000020
2.324000 10.000022
2.360000 10.000025
2.396000 10.000028
2.432000 10.000031
2.468000 10.000034
2.504000 10.000036
2.540000 10.000039
2.576000 10.000042
2.612000 10.000045
2.648000 10.000048
2.684000 10.000051
2.720000 10.000054
2.756000 10.000057
2.792000 10.000060
2.828000 10.000062
2.864000 10.000065
2.900000 10.000068
2.936000 10.000071
2.972000 10.000074
3.008000 10.000077
3.044000 10.000080
3.080000 10.000083
3.116000 10.000085
3.152000 10.000088
3.188000 10.000091
3.224000 10.000094
3.260000 10.000096
3.296000 10.000099
3.332000 10.000102
3.368000 10.000104
3.404000 10.000107
3.440000 10.000110
3.476000 10.000112
3.512000 10.000115
3.548000 10.000117
3.584000 10.000120
3.620000 10.000122
3.656000 10.000124
3.692000 10.000127
3.728000 10.000129
3.764000 10.000132
3.800000 10.000134
3.836000 10.000136
3.872000 10.000138
3.908000 10.000141
3.944000 10.000143
3.980000 10.000145
4.016000 10.000147
4.052000 10.000149
4.088000 10.000151
4.124000 10.000153
4.160000 10.000155
4.196000 10.000157
4.232000 10.000159
4.268000 10.000161
4.304000 10.000163
4.340000 10.000164
4.376000 10.000166
4.412000 10.000168
4.448000 10.000170
4.484000 10.000171
4.520000 10.000173
4.556000 10.000175
4.592000 10.000176
4.628000 10.000178
4.664000 10.000179
4.700000 10.000181
4.736000 10.000182
4.772000 10.000184
4.808000 10.000185
4.844000 10.000186
4.880000 10.000188
4.916000 10.000189
4.952000 10.000191
4.988000 10.000192
5.024000 10.000193
5.060000 10.000194
5.096000 10.000196
5.132000 10.000197
5.168000 10.000198
5.204000 10.000199
5.240000 10.000200
5.276000 10.000201
5.312000 10.000202
5.348000 10.000203
5.384000 10.000204
5.420000 10.000205
5.456000 10.000206
5.492000 10.000207
5.528000 10.000208
5.564000 10.000209
5.600000 10.000210
5.636000 10.000211
5.672000 10.000212
5.708000 10.000213
5.744000 10.000213
5.780000 10.000214
5.816000 10.000215
5.852000 10.000216
5.888000 10.000217
5.924000 10.000217
5.960000 10.000218
5.996000 10.000219
6.032000 10.000219
6.068000 10.000220
6.104000 10.000221
6.140000 10.000221
6.176000 10.000222
6.212000 10.000223
6.248000 10.000223
6.284000 10.000224
6.320000 10.000224
6.356000 10.000225
6.392000 10.000225
6.428000 10.000226
6.464000 10.000226
6.500000 10.000227
6.536000 10.000227
6.572000 10.000228
6.608000 10.000228
6.644000 10.000229
6.680000 10.000229
6.716000 10.000230
6.752000 10.000230
6.788000 10.000230
6.824000 10.000231
6.860000 10.000231
6.896000 10.000232
6.932000 10.000232
6.968000 10.000232
7.004000 10.000233
7.040000 10.000233
7.076000 10.000233
7.112000 10.000234
7.148000 10.000234
7.184000 10.000234
7.220000 10.000235
7.256000 10.000235
7.292000 10.000235
7.328000 10.000236
7.364000 10.000236
7.400000 10.000236
7.436000 10.000236
7.472000 10.000237
7.508000 10.000237
7.544000 10.000237
7.580000 10.000237
7.616000 10.000238
7.652000 10.000238
7.688000 10.000238
7.724000 10.000238
7.760000 10.000238
7.796000 10.000239
7.832000 10.000239
7.868000 10.000239
7.904000 10.000239
7.940000 10.000239
7.976000 10.000240
8.012000 10.000240
8.048000 10.000240
8.084000 10.000240
8.120000 10.000240
8.156000 10.000240
8.192000 10.000240
8.228000 10.000241
8.264000 10.000241
8.300000 10.000241
8.336000 10.000241
8.372000 10.000241
8.408000 10.000241
8.444000 10.000241
8.480000 10.000242
8.516000 10.000242
8.552000 10.000242
8.588000 10.000242
8.624000 10.000242
8.660000 10.000242
8.696000 10.000242
8.732000 10.000242
8.768000 10.000242
8.804000 10.000242
8.840000 10.000243
8.876000 10.000243
8.912000 10.000243
8.948000 10.000243
8.984000 10.000243
9.020000 10.000243
9.056000 10.000243
9.092000 10.000243
9.128000 10.000243
9.164000 10.000243
9.200000 10.000243
9.236000 10.000243
9.272000 10.000244
9.308000 10.000244
9.344000 10.000244
9.380000 10.000244
9.416000 10.000244
9.452000 10.000244
9.488000 10.000244
9.524000 10.000244
9.560000 10.000244
9.596000 10.000244
9.632000 10.000244
9.668000 10.000244
9.704000 10.000244
9.740000 10.000244
9.776000 10.000244
9.812000 10.000244
9.848000 10.000244
9.884000 10.000244
9.920000 10.000244
9.956000 10.000244
9.992000 10.000244
10.028000 10.000245
10.064000 10.000245
10.100000 10.000245
10.136000 10.000245
10.172000 10.000245
10.208000 10.000245
10.244000 10.000245
10.280000 10.000245
10.316000 10.000245
10.352000 10.000245
10.388000 10.000245
10.424000 10.000245
10.460000 10.000245
10.496000 10.000245
10.532000 10.000245
10.568000 10.000245
10.604000 10.000245
10.640000 10.000245
10.676000 10.000245
10.712000 10.000245
10.748000 10.000245
10.784000 10.000245
10.820000 10.000245
10.856000 10.000245
10.892000 10.000245
10.928000 10.000245
10.964000 10.000245
11.000000 10.000245
11.036000 10.000245
11.072000 10.000245
11.108000 10.000245
11.144000 10.000245
11.180000 10.000245
11.216000 10.000245
11.252000 10.000245
11.288000 10.000245
11.324000 10.000245
11.360000 10.000245
11.396000 10.000245
11.432000 10.000245
11.468000 10.000245
11.504000 10.000245
11.540000 10.000245
11.576000 10.000245
11.612000 10.000245
11.648000 10.000245
11.684000 10.000245
11.720000 10.000245
11.756000 10.000245
11.792000 10.000245
11.828000 10.000245
11.864000 10.000245
11.900000 10.000245
11.936000 10.000245
11.972000 10.000245
12.008000 10.000246
12.044000 10.000246
12.080000 10.000246
12.116000 10.000246
12.152000 10.000246
12.188000 10.000246
12.224000 10.000246
12.260000 10.000246
12.296000 10.000246
12.332000 10.000246
12.368000 10.000246
12.404000 10.000246
12.440000 10.000246
12.476000 10.000246
12.512000 10.000246
12.548000 10.000246
12.584000 10.000246
12.620000 10.000246
12.656000 10.000246
12.692000 10.000246
12.728000 10.000246
12.764000 10.000246
12.800000 10.000246
12.836000 10.000246
12.872000 10.000246
12.908000 10.000246
12.944000 10.000246
12.980000 10.000246
13.016000 10.000246
13.052000 10.000246
13.088000 10.000246
13.124000 10.000246
13.160000 10.000246
13.196000 10.000246
13.232000 10.000246
13.268000 10.000246
13.304000 10.000246
13.340000 10.000246
13.376000 10.000246
13.412000 10.000246
13.448000 10.000246
13.484000 10.000246
13.520000 10.000246
13.556000 10.000246
13.592000 10.000246
13.628000 10.000246
13.664000 10.000246
13.700000 10.000246
13.736000 10.000246
13.772000 10.000246
13.808000 10.000246
13.844000 10.000246
13.880000 10.000246
13.916000 10.000246
13.952000 10.000246
13.988000 10.000246
14.024000 10.000246
14.060000 10.000246
14.096000 10.000246
14.132000 10.000246
14.168000 10.000246
14.204000 10.000246
14.240000 10.000246
14.276000 10.000246
14.312000 10.000246
14.348000 10.000246
14.384000 10.000246
14.420000 10.000246
14.456000 10.000246
14.492000 10.000246
14.528000 10.000246
14.564000 10.000246
14.600000 10.000246
14.636000 10.000246
14.672000 10.000246
14.708000 10.000246
14.744000 10.000246
14.780000 10.000246
14.816000 10.000246
14.852000 10.000246
14.888000 10.000246
14.924000 10.000246
14.960000 10.000246
14.996000 10.000246
15.032000 10.000246
15.068000 10.000246
15.104000 10.000246
15.140000 10.000246
15.176000 10.000246
15.212000 10.000246
15.248000 10.000246
15.284000 10.000246
15.320000 10.000246
15.356000 10.000246
15.392000 10.000246
15.428000 10.000246
15.464000 10.000246
15.500000 10.000246
15.536000 10.000246
15.572000 10.000246
15.608000 10.000246
15.644000 10.000246
15.680000 10.000246
15.716000 10.000246
15.752000 10.000246
15.788000 10.000246
15.824000 10.000246
15.860000 10.000246
15.896000 10.000246
15.932000 10.000246
15.968000 10.000246
16.004000 10.000246
16.040000 10.000246
16.076000 10.000246
16.112000 10.000246
16.148000 10.000246
16.184000 10.000246
16.220000 10.000246
16.256000 10.000246
16.292000 10.000246
16.328000 10.000246
16.364000 10.000246
16.400000 10.000246
16.436000 10.000246
16.472000 10.000246
16.508000 10.000246
16.544000 10.000246
16.580000 10.000246
16.616000 10.000246
16.652000 10.000246
16.688000 10.000246
16.724000 10.000246
16.760000 10.000246
16.796000 10.000246
16.832000 10.000246
16.868000 10.000246
16.904000 10.000246
16.940000 10.000246
16.976000 10.000246
17.012000 10.000246
17.048000 10.000246
17.084000 10.000246
17.120000 10.000246
17.156000 10.000246
17.192000 10.000246
17.228000 10.000246
17.264000 10.000246
17.300000 10.000246
17.336000 10.000246
17.372000 10.000246
17.408000 10.000246
17.444000 10.000246
17.480000 10.000246
17.516000 10.000246
17.552000 10.000246
17.588000 10.000246
17.624000 10.000246
17.660000 10.000246
17.696000 10.000246
17.732000 10.000246
17.768000 10.000246
17.804000 10.000246
17.840000 10.000246
17.876000 10.000246
17.912000 10.000246
17.948000 10.000246
17.984000 10.000246
18.020000 10.000246
18.056000 10.000246
18.092000 10.000246
18.128000 10.000246
18.164000 10.000246
18.200000 10.000246
18.236000 10.000246
18.272000 10.000246
18.308000 10.000246
18.344000 10.000246
18.380000 10.000246
18.416000 10.000246
18.452000 10.000246
18.488000 10.000246
18.524000 10.000246
18.560000 10.000246
18.596000 10.000246
18.632000 10.000246
18.668000 10.000246
18.704000 10.000246
18.740000 10.000246
18.776000 10.000246
18.812000 10.000246
18.848000 10.000246
18.884000 10.000246
18.920000 10.000246
18.956000 10.000246
18.992000 10.000246
19.028000 10.000246
19.064000 10.000246
19.100000 10.000246
19.136000 10.000246
19.172000 10.000246
19.208000 10.000246
19.244000 10.000246
19.280000 10.000246
19.316000 10.000246
19.352000 10.000246
19.388000 10.000246
19.424000 10.000246
19.460000 10.000246
19.496000 10.000246
19.532000 10.000246
19.568000 10.000246
19.604000 10.000246
19.640000 10.000246
19.676000 10.000246
19.712000 10.000246
19.748000 10.000246
19.784000 10.000246
19.820000 10.000246
19.856000 10.000246
19.892000 10.000246
19.928000 10.000246
19.964000 10.000246
20.000000 10.000246
